timestamp,Open_x,High_x,Low_x,Close_x,Open_y,High_y,Low_y,Close_y,FundingRate,datetime
1611014400000,36690.00,37961.00,35850.00,35891.03,36622.46000000,37850.00000000,35844.06000000,35891.49000000,0.00061670,
1611100800000,35891.74,36461.44,33403.00,35500.00,35901.94000000,36415.31000000,33400.00000000,35468.23000000,0.00158467,
1611187200000,35499.23,35636.17,30069.90,30879.97,35468.23000000,35600.00000000,30071.00000000,30850.13000000,0.00042078,
1611273600000,30875.77,33831.52,28880.00,32986.34,30851.99000000,33826.53000000,28850.00000000,32945.17000000,0.00026589,
1611360000000,32990.08,33495.00,31405.00,32086.48,32950.00000000,33456.00000000,31390.16000000,32078.00000000,0.00010000,
1611446400000,32086.48,33125.75,30914.20,32275.63,32078.00000000,33071.00000000,30900.00000000,32259.90000000,0.00010000,
1611532800000,32274.88,34880.00,31921.47,32253.68,32259.45000000,34875.00000000,31910.00000000,32254.20000000,0.00041388,
1611619200000,32253.68,32950.00,30810.00,32474.14,32254.19000000,32921.88000000,30837.37000000,32467.77000000,0.00042414,
1611705600000,32474.81,32562.20,29240.00,30381.04,32464.01000000,32557.29000000,29241.72000000,30366.15000000,0.00010000,
1611792000000,30382.96,33778.95,29843.33,33399.75,30362.19000000,33783.98000000,29842.10000000,33364.86000000,0.00010000,
1611878400000,33399.99,38641.10,31960.00,34269.35,33368.18000000,38531.90000000,31915.40000000,34252.20000000,0.00022262,
1611964800000,34267.04,34988.88,32849.06,34289.85,34246.28000000,34933.00000000,32825.00000000,34262.88000000,0.00039208,
1612051200000,34284.76,34393.22,32193.04,33126.21,34262.89000000,34342.69000000,32171.67000000,33092.98000000,0.00052428,
1612137600000,33125.11,34720.00,32322.47,33546.09,33092.97000000,34717.27000000,32296.16000000,33526.37000000,0.00044234,
1612224000000,33546.08,36041.00,33450.00,35504.06,33517.09000000,35984.33000000,33418.00000000,35466.24000000,0.00036787,
1612310400000,35504.07,37700.00,35410.00,37652.51,35472.71000000,37662.63000000,35362.38000000,37618.87000000,0.00122181,
1612396800000,37651.92,38833.00,36233.00,36976.93,37620.26000000,38708.27000000,36161.95000000,36936.66000000,0.00075287,
1612483200000,36975.19,38411.82,36586.68,38362.65,36936.65000000,38310.12000000,36570.00000000,38290.24000000,0.00061936,
1612569600000,38357.17,40992.40,38269.00,39249.54,38289.32000000,40955.51000000,38215.94000000,39186.94000000,0.00099154,
1612656000000,39249.53,39757.87,37403.27,38849.25,39181.01000000,39700.00000000,37351.00000000,38795.69000000,0.00155546,
1612742400000,38849.24,47146.00,38037.00,46451.32,38795.69000000,46794.45000000,37988.89000000,46374.87000000,0.00059267,
1612828800000,46451.32,48266.36,45057.65,46492.54,46374.86000000,48142.19000000,44961.09000000,46420.42000000,0.00248993,
1612915200000,46492.53,47475.00,43770.00,44850.00,46420.42000000,47310.00000000,43727.00000000,44807.58000000,0.00161159,
1613001600000,44850.00,48810.00,44038.97,48060.21,44807.58000000,48678.90000000,43994.02000000,47969.51000000,0.00076742,
1613088000000,48060.21,49278.98,46121.00,47361.03,47968.66000000,48985.80000000,46125.00000000,47287.60000000,0.00128772,
1613174400000,47364.00,48290.00,46252.10,47221.62,47298.15000000,48150.00000000,46202.53000000,47153.69000000,0.00105533,
1613260800000,47221.63,49875.16,47093.16,48655.21,47156.78000000,49707.43000000,47014.17000000,48577.79000000,0.00075946,
1613347200000,48655.21,49100.00,45349.21,47981.58,48580.47000000,49010.92000000,45570.79000000,47911.10000000,0.00117860,
1613433600000,47981.60,50953.44,47101.02,49197.94,47911.10000000,50689.18000000,47003.62000000,49133.45000000,0.00068133,
1613520000000,49197.93,52800.00,49029.62,52194.62,49133.45000000,52618.74000000,48947.00000000,52119.71000000,0.00141818,
1613606400000,52194.62,52640.00,50948.00,51619.70,52117.67000000,52530.00000000,50901.90000000,51552.60000000,0.00147112,
1613692800000,51612.46,56582.00,50800.00,56004.10,51552.61000000,56368.00000000,50710.20000000,55906.00000000,0.00125842,
1613779200000,56005.85,57699.00,53905.00,55917.41,55906.00000000,57700.46000000,53863.93000000,55841.19000000,0.00156318,
1613865600000,55908.45,58472.14,55564.50,57487.43,55841.19000000,58352.80000000,55477.59000000,57408.57000000,0.00122535,
1613952000000,57475.50,57591.87,47751.42,54121.10,57412.35000000,57508.47000000,47622.00000000,54087.67000000,0.00125820,
1614038400000,54125.55,54260.12,44893.82,48930.00,54087.67000000,54183.59000000,44892.56000000,48891.00000000,0.00024947,
1614124800000,48930.01,51435.58,47000.00,49702.03,48891.00000000,51374.99000000,46988.69000000,49676.20000000,0.00013281,
1614211200000,49702.05,52134.96,46685.43,47089.37,49676.21000000,52041.73000000,46674.34000000,47073.73000000,0.00037289,
1614297600000,47087.97,48438.01,44100.00,46313.13,47073.73000000,48424.11000000,44106.78000000,46276.87000000,0.00010000,
1614384000000,46313.12,48476.05,44926.77,46102.63,46276.88000000,48394.00000000,45000.00000000,46106.43000000,0.00010000,
1614470400000,46097.09,46678.00,43002.05,45163.36,46103.67000000,46638.46000000,43000.00000000,45135.66000000,0.00010038,
1614556800000,45162.64,49800.00,44972.49,49592.70,45134.11000000,49790.00000000,44950.53000000,49587.03000000,0.00016921,
1614643200000,49594.99,50221.77,47058.06,48450.57,49595.76000000,50200.00000000,47047.60000000,48440.65000000,0.00010000,
1614729600000,48454.21,52681.51,48110.66,50373.75,48436.61000000,52640.00000000,48100.71000000,50349.37000000,0.00010000,
1614816000000,50373.75,51800.00,47500.00,48385.77,50349.37000000,51773.88000000,47500.00000000,48374.09000000,0.00010000,
1614902400000,48385.77,49470.00,46320.00,48770.57,48374.09000000,49448.93000000,46300.00000000,48751.71000000,0.00010000,
1614988800000,48772.68,49253.63,47090.00,48908.21,48746.81000000,49200.00000000,47070.00000000,48882.20000000,0.00010000,
1615075200000,48908.21,51480.00,48908.21,50995.27,48882.20000000,51450.03000000,48882.20000000,50971.75000000,0.00010000,
1615161600000,50991.35,52450.00,49310.00,52429.43,50959.11000000,52402.78000000,49274.67000000,52375.17000000,0.00010000,
1615248000000,52429.43,54950.00,51880.00,54917.78,52375.18000000,54895.00000000,51789.41000000,54884.50000000,0.00072419,
1615334400000,54917.78,57500.92,53061.00,55947.98,54874.67000000,57387.69000000,53005.00000000,55851.59000000,0.00057038,
1615420800000,55949.30,58283.00,54356.44,57844.52,55851.59000000,58150.00000000,54272.82000000,57773.16000000,0.00095931,
1615507200000,57842.64,58186.33,55074.30,57291.03,57773.15000000,58081.51000000,54962.84000000,57221.72000000,0.00085439,
1615593600000,57291.04,61950.00,56136.00,61267.41,57221.72000000,61844.00000000,56078.23000000,61188.39000000,0.00047834,
1615680000000,61267.41,61798.00,59005.00,59037.12,61188.38000000,61724.79000000,58966.78000000,58968.31000000,0.00057114,
1615766400000,59037.11,60740.00,54517.28,55646.61,58976.08000000,60633.43000000,54600.00000000,55605.20000000,0.00115069,
1615852800000,55646.61,56988.00,53335.00,56954.19,55605.20000000,56938.29000000,53271.34000000,56900.75000000,0.00015776,
1615939200000,56953.23,59078.79,54154.93,58959.00,56900.74000000,58974.73000000,54123.69000000,58912.97000000,0.00040673,
1616025600000,58959.01,60510.00,57072.00,57700.01,58912.97000000,60129.97000000,57023.00000000,57648.16000000,0.00024575,
1616112000000,57700.01,59550.00,56301.27,58089.11,57641.00000000,59468.00000000,56270.74000000,58030.01000000,0.00032547,
1616198400000,58089.11,59948.00,57881.00,58145.61,58030.01000000,59880.00000000,57820.17000000,58102.28000000,0.00049280,
1616284800000,58144.44,58638.70,55403.55,57415.18,58100.02000000,58589.10000000,55450.11000000,57351.56000000,0.00031366,
1616371200000,57415.19,58500.00,53635.81,54129.56,57351.56000000,58430.73000000,53650.00000000,54083.25000000,0.00010000,
1616457600000,54129.56,55890.68,52981.40,54400.00,54083.25000000,55830.90000000,53000.00000000,54340.89000000,0.00024210,
1616544000000,54400.00,57234.79,51666.00,52311.54,54342.80000000,57200.00000000,51700.00000000,52303.65000000,0.00042245,
1616630400000,52307.89,53255.20,50452.08,51325.21,52303.66000000,53287.00000000,50427.56000000,51293.78000000,0.00011828,
1616716800000,51325.21,55123.00,51260.00,55030.00,51293.78000000,55073.46000000,51214.60000000,55025.59000000,0.00010000,
1616803200000,55030.00,56658.76,54001.00,55828.00,55025.59000000,56700.36000000,53950.00000000,55817.14000000,0.00010000,
1616889600000,55828.00,56588.31,54694.91,55805.08,55817.14000000,56559.75000000,54691.84000000,55777.63000000,0.00010000,
1616976000000,55804.16,58490.11,54931.15,57677.64,55777.65000000,58405.82000000,54800.01000000,57635.47000000,0.00010000,
1617062400000,57676.14,59560.00,57110.00,58794.16,57635.46000000,59368.00000000,57071.35000000,58746.57000000,0.00018171,
1617148800000,58794.17,59920.00,56812.00,58807.24,58746.57000000,59800.00000000,56769.00000000,58740.55000000,0.00080754,
1617235200000,58810.99,59592.22,58002.00,58794.01,58739.46000000,59490.00000000,57935.45000000,58720.44000000,0.00058414,
1617321600000,58797.56,60397.85,58490.03,59031.36,58720.45000000,60200.00000000,58428.57000000,58950.01000000,0.00071058,
1617408000000,59028.99,59925.00,56900.00,57134.65,58950.01000000,59791.72000000,56880.00000000,57051.94000000,0.00101970,
1617494400000,57134.65,58553.00,56517.23,58234.61,57051.95000000,58492.85000000,56388.00000000,58202.01000000,0.00052090,
1617580800000,58234.61,59385.00,56808.94,59243.39,58202.01000000,59272.00000000,56777.77000000,59129.99000000,0.00039464,
1617667200000,59243.40,59626.18,57500.00,58059.99,59129.99000000,59495.24000000,57413.02000000,57991.15000000,0.00037409,
1617753600000,58060.00,58720.00,55536.07,56018.18,57990.03000000,58655.00000000,55473.00000000,55953.45000000,0.00057609,
1617840000000,56018.17,58200.00,55759.13,58122.26,55953.44000000,58153.31000000,55700.00000000,58077.52000000,0.00053660,
1617926400000,58122.93,58950.00,57700.00,58176.03,58077.52000000,58894.90000000,57654.00000000,58142.54000000,0.00019611,
1618012800000,58176.04,61800.00,57943.95,59832.43,58142.55000000,61500.00000000,57900.01000000,59769.13000000,0.00021785,
1618099200000,59832.43,60816.88,59304.02,60090.20,59769.13000000,60699.00000000,59232.52000000,60002.43000000,0.00119652,
1618185600000,60093.26,61449.91,59500.00,59911.18,59998.80000000,61300.00000000,59350.59000000,59860.00000000,0.00105998,
1618272000000,59911.19,63850.00,59873.01,63649.71,59860.01000000,63777.77000000,59805.15000000,63575.00000000,0.00094343,
1618358400000,63645.05,64986.11,61404.00,63019.10,63575.01000000,64854.00000000,61301.00000000,62959.53000000,0.00122670,
1618444800000,63018.34,63905.83,62157.89,63232.55,62959.53000000,63800.00000000,62020.00000000,63159.98000000,0.00104786,
1618531200000,63232.56,63600.00,60100.00,61424.67,63158.74000000,63520.61000000,60000.00000000,61334.80000000,0.00110324,
1618617600000,61424.67,62610.00,59620.00,60090.14,61334.81000000,62506.05000000,59580.91000000,60006.66000000,0.00115519,
1618704000000,60090.14,60450.00,50050.00,56140.05,60006.67000000,60499.00000000,50931.30000000,56150.01000000,0.00087572,
1618790400000,56140.05,57532.70,54200.00,55634.39,56150.01000000,57526.81000000,54221.58000000,55633.14000000,0.00010000,
1618876800000,55634.38,57060.00,53330.82,56410.56,55633.14000000,57076.24000000,53329.96000000,56425.00000000,0.00010000,
1618963200000,56411.25,56756.78,53610.00,53800.00,56425.00000000,56757.91000000,53536.02000000,53787.63000000,0.00010000,
1619049600000,53794.72,55470.51,50534.34,51714.61,53787.62000000,55521.48000000,50500.00000000,51690.96000000,0.00010000,
1619136000000,51714.62,52152.00,47546.16,51122.62,51690.95000000,52131.85000000,47500.00000000,51125.14000000,0.00010000,
1619222400000,51122.63,51183.51,48690.00,50092.40,51110.56000000,51166.22000000,48657.14000000,50047.84000000,0.00010000,
1619308800000,50094.27,50577.90,46930.43,49063.94,50047.84000000,50567.91000000,46930.00000000,49066.77000000,0.00021700,
1619395200000,49063.94,54364.89,48763.00,53984.33,49066.76000000,54356.62000000,48753.44000000,54001.39000000,0.00010000,
1619481600000,53984.34,55500.00,53225.14,55006.25,54001.38000000,55460.00000000,53222.00000000,55011.97000000,0.00010000,
1619568000000,55006.25,56574.13,53852.00,54861.77,55011.97000000,56428.00000000,53813.16000000,54846.22000000,0.00010000,
1619654400000,54861.76,55222.02,52350.00,53558.80,54846.23000000,55195.84000000,52330.94000000,53555.00000000,0.00010000,
1619740800000,53558.57,57935.00,53043.62,57684.16,53555.00000000,57963.00000000,53013.01000000,57694.27000000,0.00010000,
1619827200000,57688.29,58488.17,57051.23,57836.34,57697.25000000,58458.07000000,56956.14000000,57800.37000000,0.00010000,
1619913600000,57836.35,57959.97,56100.00,56630.33,57797.35000000,57911.02000000,56035.25000000,56578.21000000,0.00032496,
1620000000000,56630.34,59056.59,56500.65,57214.83,56578.21000000,58981.44000000,56435.00000000,57169.39000000,0.00045283,
1620086400000,57214.84,57253.76,53094.59,53263.32,57169.39000000,57200.00000000,53046.69000000,53200.01000000,0.00067307,
1620172800000,53263.32,57940.00,52880.38,57497.77,53205.05000000,58069.82000000,52900.00000000,57436.11000000,0.00066426,
1620259200000,57497.76,58450.00,55297.91,56435.35,57436.11000000,58360.00000000,55200.00000000,56393.68000000,0.00011734,
1620345600000,56435.35,58800.00,55300.00,57350.88,56393.68000000,58650.00000000,55241.63000000,57314.75000000,0.00044645,
1620432000000,57350.89,59590.96,56961.25,58924.98,57315.49000000,59500.00000000,56900.00000000,58862.05000000,0.00017144,
1620518400000,58926.36,59335.19,56316.00,58292.53,58866.53000000,59300.00000000,56235.66000000,58240.84000000,0.00046426,
1620604800000,58292.53,59654.00,53250.00,55869.67,58240.83000000,59500.00000000,53400.00000000,55816.14000000,0.00063864,
1620691200000,55869.41,56908.66,54541.33,56710.43,55816.14000000,56862.43000000,54370.00000000,56670.02000000,0.00039557,
1620777600000,56712.70,58049.99,48503.74,49595.76,56670.02000000,58000.01000000,48600.00000000,49631.32000000,0.00025625,
1620864000000,49596.75,51358.00,45596.32,49707.90,49537.15000000,51367.19000000,46000.00000000,49670.97000000,0.00039761,
1620950400000,49706.27,51533.00,48870.41,49873.27,49671.92000000,51483.00000000,48799.75000000,49841.45000000,0.00022863,
1621036800000,49873.26,50709.43,46584.32,46793.41,49844.16000000,50700.00000000,46555.00000000,46762.99000000,0.00015069,
1621123200000,46794.62,49829.39,43866.00,46429.28,46762.99000000,49795.89000000,43825.39000000,46431.50000000,0.00040248,
1621209600000,46429.28,46655.00,42151.00,43566.18,46426.83000000,46686.00000000,42001.00000000,43538.04000000,0.00036196,
1621296000000,43565.11,45846.61,42268.00,42882.53,43538.02000000,45799.29000000,42250.02000000,42849.78000000,0.00059294,
1621382400000,42882.54,43615.93,28688.00,36689.14,42849.78000000,43584.90000000,30000.00000000,36690.09000000,0.00010000,
1621468800000,36689.14,42460.00,34882.00,40500.30,36671.23000000,42451.67000000,34850.00000000,40526.64000000,-0.00089697,
1621555200000,40500.00,42270.42,33400.00,37211.02,40525.39000000,42200.00000000,33488.00000000,37252.01000000,0.00010000,
1621641600000,37210.01,38851.34,35201.11,37432.58,37263.35000000,38829.00000000,35200.62000000,37449.73000000,0.00007546,
1621728000000,37436.00,38261.71,31096.70,34651.60,37458.51000000,38270.64000000,31111.01000000,34655.25000000,0.00010000,
1621814400000,34656.53,39917.09,34366.00,38779.66,34681.44000000,39920.00000000,34031.00000000,38796.29000000,0.00004696,
1621900800000,38783.58,39790.05,36439.32,38326.84,38810.99000000,39791.77000000,36419.62000000,38324.72000000,0.00010000,
1621987200000,38326.84,40900.00,37804.76,39224.20,38324.72000000,40841.00000000,37800.44000000,39241.91000000,0.00010000,
1622073600000,39224.21,40438.82,37133.22,38527.38,39241.92000000,40411.14000000,37134.27000000,38529.98000000,0.00010000,
1622160000000,38527.38,38888.35,34689.57,35670.99,38529.99000000,38877.83000000,34684.00000000,35663.49000000,0.00010000,
1622246400000,35670.99,37375.00,33650.00,34611.94,35661.79000000,37338.58000000,33632.76000000,34605.15000000,0.00010000,
1622332800000,34611.95,36501.00,33356.00,35651.81,34605.15000000,36488.00000000,33379.00000000,35641.27000000,0.00010375,
1622419200000,35651.80,37500.00,34150.00,37243.38,35641.26000000,37499.00000000,34153.84000000,37253.81000000,0.00010000,
1622505600000,37244.36,37893.76,35500.00,36693.41,37253.82000000,37894.81000000,35666.00000000,36693.09000000,0.00010000,
1622592000000,36694.37,38232.99,35905.00,37569.99,36694.85000000,38225.00000000,35920.00000000,37568.68000000,0.00010000,
1622678400000,37570.00,39470.00,37150.15,39247.40,37568.68000000,39476.00000000,37170.00000000,39246.79000000,0.00010000,
1622764800000,39247.40,39297.35,35552.51,36828.03,39246.78000000,39289.07000000,35555.15000000,36829.00000000,0.00010000,
1622851200000,36828.03,37900.49,34800.00,35498.62,36829.15000000,37925.00000000,34800.00000000,35513.20000000,0.00010000,
1622937600000,35497.93,36521.16,35201.86,35801.71,35516.07000000,36480.00000000,35222.00000000,35796.31000000,0.00010000,
1623024000000,35801.71,36820.00,33200.00,33550.96,35796.31000000,36900.00000000,33300.00000000,33552.79000000,0.00010000,
1623110400000,33550.97,34061.57,30969.00,33372.58,33556.96000000,34068.01000000,31000.00000000,33380.81000000,0.00010000,
1623196800000,33372.58,37511.31,32390.00,37368.45,33380.80000000,37534.79000000,32396.82000000,37388.05000000,0.00010000,
1623283200000,37369.99,38489.00,35750.00,36669.66,37388.05000000,38491.00000000,35782.00000000,36675.72000000,-0.00014842,
1623369600000,36669.65,37679.54,35900.00,37300.42,36677.83000000,37680.40000000,35936.77000000,37331.98000000,0.00010000,
1623456000000,37300.41,37432.95,34585.90,35537.05,37331.98000000,37463.63000000,34600.36000000,35546.11000000,0.00004776,
1623542400000,35535.95,39374.18,34739.06,38993.65,35546.12000000,39380.00000000,34757.00000000,39020.57000000,-0.00000814,
1623628800000,38993.66,41000.00,38720.00,40489.10,39020.56000000,41064.05000000,38730.00000000,40516.29000000,0.00010000,
1623715200000,40489.10,41413.00,39500.00,40132.86,40516.28000000,41330.00000000,39506.40000000,40144.04000000,0.00008002,
1623801600000,40132.86,40495.00,38105.00,38344.97,40143.80000000,40527.14000000,38116.01000000,38349.01000000,0.00010000,
1623888000000,38344.97,39565.00,37334.76,38060.71,38349.00000000,39559.88000000,37365.00000000,38092.97000000,0.00010000,
1623974400000,38060.71,38198.00,35100.00,35811.41,38092.97000000,38202.84000000,35129.29000000,35819.84000000,0.00010000,
1624060800000,35811.41,36471.80,34704.08,35483.00,35820.48000000,36457.00000000,34803.52000000,35483.72000000,0.00010000,
1624147200000,35483.01,36155.00,33312.00,35588.64,35483.72000000,36137.72000000,33336.00000000,35600.16000000,0.00007475,
1624233600000,35588.63,35746.28,31250.51,31606.00,35600.17000000,35750.00000000,31251.23000000,31608.93000000,-0.00018437,
1624320000000,31606.00,33274.00,28780.01,32496.00,31614.12000000,33298.78000000,28805.00000000,32509.56000000,-0.00019854,
1624406400000,32496.00,34867.77,31711.50,33649.00,32509.56000000,34881.00000000,31683.00000000,33678.07000000,-0.00032806,
1624492800000,33650.00,35406.74,32300.00,34644.64,33675.07000000,35298.00000000,32286.57000000,34663.09000000,-0.00019895,
1624579200000,34644.65,35500.00,31250.00,31568.07,34663.08000000,35500.00000000,31275.00000000,31584.45000000,-0.00018863,
1624665600000,31569.18,32720.52,30120.00,32255.56,31576.09000000,32730.00000000,30151.00000000,32283.65000000,0.00010000,
1624752000000,32250.15,34762.00,31960.00,34687.71,32283.65000000,34749.00000000,31973.45000000,34700.34000000,-0.00010371,
1624838400000,34687.71,35279.38,33855.00,34487.22,34702.49000000,35297.71000000,33862.72000000,34494.89000000,-0.00026102,
1624924800000,34486.58,36623.00,34206.00,35911.26,34494.89000000,36600.00000000,34225.43000000,35911.73000000,0.00010000,
1625011200000,35910.64,36089.96,34042.74,35031.39,35911.72000000,36100.00000000,34017.55000000,35045.00000000,0.00003883,
1625097600000,35031.39,35044.98,32672.04,33489.96,35045.00000000,35057.57000000,32711.00000000,33504.69000000,0.00010000,
1625184000000,33489.96,33960.00,32684.00,33760.94,33502.33000000,33977.04000000,32699.00000000,33786.55000000,0.00010000,
1625270400000,33760.94,34948.16,33296.98,34652.94,33786.54000000,34945.61000000,33316.73000000,34669.13000000,-0.00012187,
1625356800000,34653.32,35955.55,34340.75,35280.16,34669.12000000,35967.85000000,34357.15000000,35286.51000000,0.00003530,
1625443200000,35280.17,35281.55,33032.00,33672.72,35288.13000000,35293.78000000,33125.55000000,33690.14000000,0.00004428,
1625529600000,33672.72,35120.00,33500.00,34206.01,33690.15000000,35118.88000000,33532.00000000,34220.01000000,-0.00010440,
1625616000000,34206.00,35089.56,33756.48,33845.64,34220.02000000,35059.09000000,33777.77000000,33862.12000000,-0.00008213,
1625702400000,33845.63,33910.00,32066.00,32852.04,33862.11000000,33929.64000000,32077.00000000,32875.71000000,0.00010000,
1625788800000,32855.00,34100.00,32250.00,33805.01,32875.71000000,34100.00000000,32261.07000000,33815.81000000,-0.00010885,
1625875200000,33805.01,34248.58,33010.00,33497.98,33815.81000000,34262.00000000,33004.78000000,33502.87000000,-0.00018845,
1625961600000,33497.98,34629.62,33306.03,34253.81,33502.87000000,34666.00000000,33306.47000000,34258.99000000,0.00000072,
1626048000000,34253.88,34662.73,32650.00,33070.87,34259.00000000,34678.43000000,32658.34000000,33086.63000000,0.00008851,
1626134400000,33070.86,33336.00,32186.99,32709.09,33086.94000000,33340.00000000,32202.25000000,32729.77000000,0.00010000,
1626220800000,32708.66,33176.47,31556.02,32803.01,32729.12000000,33114.03000000,31550.00000000,32820.02000000,0.00010000,
1626307200000,32803.00,33170.00,31140.00,31866.43,32820.03000000,33185.25000000,31133.00000000,31880.00000000,-0.00011753,
1626393600000,31865.53,32245.00,31018.59,31382.95,31874.49000000,32249.18000000,31020.00000000,31383.87000000,-0.00011529,
1626480000000,31382.96,31945.00,31150.02,31496.65,31383.86000000,31955.92000000,31164.31000000,31520.07000000,0.00001073,
1626566400000,31496.65,32435.93,31075.10,31767.00,31520.07000000,32435.00000000,31108.97000000,31778.56000000,0.00010000,
1626652800000,31765.23,31890.00,30358.77,30823.62,31778.57000000,31899.00000000,30407.44000000,30839.65000000,-0.00004434,
1626739200000,30823.62,31050.00,29242.24,29775.90,30839.65000000,31063.07000000,29278.00000000,29790.35000000,-0.00001230,
1626825600000,29775.89,32883.90,29472.41,32120.00,29790.34000000,32858.00000000,29482.61000000,32144.51000000,-0.00018939,
1626912000000,32120.00,32583.48,31700.00,32268.11,32144.51000000,32591.35000000,31708.00000000,32287.83000000,-0.00032314,
1626998400000,32268.12,33650.00,31970.82,33634.46,32287.58000000,33650.00000000,31924.32000000,33634.09000000,0.00001374,
1627084800000,33631.74,34471.00,33379.81,34230.00,33634.10000000,34500.00000000,33401.14000000,34258.14000000,-0.00007246,
1627171200000,34230.00,35400.00,33812.00,35370.66,34261.51000000,35398.00000000,33851.12000000,35381.02000000,-0.00010603,
1627257600000,35370.67,48168.60,35185.49,37218.09,35381.02000000,40550.00000000,35205.78000000,37237.60000000,-0.00054841,
1627344000000,37218.09,39546.34,36384.31,39442.33,37241.33000000,39542.61000000,36383.00000000,39457.87000000,0.00010000,
1627430400000,39448.06,40894.00,38753.00,40003.08,39456.61000000,40900.00000000,38772.00000000,40019.56000000,-0.00002037,
1627516800000,40003.08,40665.00,39203.83,40012.90,40019.57000000,40640.00000000,39200.00000000,40016.48000000,0.00010000,
1627603200000,40012.89,42316.60,38320.00,42203.25,40018.49000000,42316.71000000,38313.23000000,42206.37000000,0.00010000,
1627689600000,42202.60,42494.00,41030.19,41448.11,42206.36000000,42448.00000000,41000.15000000,41461.83000000,0.00010000,
1627776000000,41448.10,42614.98,39350.40,39846.78,41461.84000000,42599.00000000,39422.01000000,39845.44000000,0.00010000,
1627862400000,39846.78,40450.00,38658.00,39147.48,39850.27000000,40480.01000000,38690.00000000,39147.82000000,0.00010000,
1627948800000,39147.47,39774.93,37600.00,38203.26,39146.86000000,39780.00000000,37642.03000000,38207.05000000,0.00010000,
1628035200000,38201.33,39975.32,37500.00,39731.31,38207.04000000,39969.66000000,37508.56000000,39723.18000000,0.00010000,
1628121600000,39731.31,41350.00,37291.00,40882.40,39723.17000000,41350.00000000,37332.70000000,40862.46000000,0.00010000,
1628208000000,40882.39,43400.00,39849.82,42825.43,40862.46000000,43392.43000000,39853.86000000,42836.87000000,0.00010000,
1628294400000,42825.43,44753.01,42395.20,44601.11,42836.87000000,44700.00000000,42446.41000000,44572.54000000,0.00010000,
1628380800000,44601.11,45350.00,43265.00,43787.71,44572.54000000,45310.00000000,43261.00000000,43794.37000000,0.00010000,
1628467200000,43787.71,46483.00,42785.00,46259.70,43794.36000000,46454.15000000,42779.00000000,46253.40000000,0.00010000,
1628553600000,46259.70,46800.00,44670.05,45589.99,46248.87000000,46700.00000000,44589.46000000,45584.99000000,0.00010000,
1628640000000,45589.99,46754.27,45354.00,45522.12,45585.00000000,46743.47000000,45341.14000000,45511.00000000,0.00010000,
1628726400000,45522.13,46226.67,43800.00,44385.09,45510.67000000,46218.12000000,43770.00000000,44399.00000000,0.00010000,
1628812800000,44385.09,47980.69,44208.88,47792.52,44400.06000000,47886.00000000,44217.39000000,47800.00000000,0.00010000,
1628899200000,47792.52,48300.00,46000.00,47083.74,47799.99000000,48144.00000000,45971.03000000,47068.51000000,0.00010000,
1628985600000,47083.75,47388.75,45480.00,47006.02,47068.50000000,47372.27000000,45500.00000000,46973.82000000,0.00010000,
